T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,59933.0,66765.0,nuclear,0.33,12.666666666666666,0.0,0.0
1,59391.0,65716.0,nuclear,0.33,12.666666666666666,0.0,0.0
2,59792.0,65629.0,nuclear,0.33,12.666666666666666,0.0,0.0
3,58479.0,63871.0,nuclear,0.33,12.666666666666666,0.0,0.0
4,55677.0,60986.0,nuclear,0.33,12.666666666666666,0.0,0.0
5,54158.0,59484.0,nuclear,0.33,12.666666666666666,0.0,0.0
6,53876.0,59290.0,nuclear,0.33,12.666666666666666,0.0,0.0
7,53586.0,59166.0,nuclear,0.33,12.666666666666666,0.0,0.0
8,54190.0,60142.0,nuclear,0.33,12.666666666666666,0.0,0.0
9,55619.0,62307.0,nuclear,0.33,12.666666666666666,0.0,0.0
10,56587.0,63882.0,nuclear,0.33,12.666666666666666,0.0,0.0
11,57262.0,65283.0,nuclear,0.33,12.666666666666666,0.0,0.0
12,57027.0,65786.0,nuclear,0.33,12.666666666666666,0.0,0.0
13,57129.0,65507.0,nuclear,0.33,12.666666666666666,0.0,0.0
14,58346.0,66471.0,nuclear,0.33,12.666666666666666,0.0,0.0
15,58562.0,65676.0,nuclear,0.33,12.666666666666666,0.0,0.0
16,59125.0,65779.0,nuclear,0.33,12.666666666666666,0.0,0.0
17,58895.0,65946.0,nuclear,0.33,12.666666666666666,0.0,0.0
18,59264.0,67851.0,nuclear,0.33,12.666666666666666,0.0,0.0
19,59982.0,68928.0,nuclear,0.33,12.666666666666666,0.0,0.0
20,59274.0,68047.0,nuclear,0.33,12.666666666666666,0.0,0.0
21,60338.0,68931.0,nuclear,0.33,12.666666666666666,0.0,0.0
22,59786.0,68158.0,nuclear,0.33,12.666666666666666,0.0,0.0
23,59589.0,67249.0,nuclear,0.33,12.666666666666666,0.0,0.0
24,60619.0,68100.0,nuclear,0.33,12.666666666666666,0.0,0.0
25,60314.0,67462.0,nuclear,0.33,12.666666666666666,0.0,0.0
26,59413.0,66442.0,nuclear,0.33,12.666666666666666,0.0,0.0
27,57889.0,64821.0,nuclear,0.33,12.666666666666666,0.0,0.0
28,57858.0,64504.0,nuclear,0.33,12.666666666666666,0.0,0.0
29,59361.0,66149.0,nuclear,0.33,12.666666666666666,0.0,0.0
30,60649.0,68009.0,nuclear,0.33,12.666666666666666,0.0,0.0
31,61815.0,69802.0,nuclear,0.33,12.666666666666666,0.0,0.0
32,63164.0,71792.0,coal,0.4781424682146427,44.15389292857487,759.3852130886231,0.35963752569942636
33,63880.0,73749.0,coal,0.46418232986226643,45.481807444971494,782.2234858005799,7.836317182629669
34,64279.0,75212.0,coal,0.4362620531575139,48.39259154756543,832.2849018931295,11.957097658736346
35,64164.0,75496.0,coal,0.4502221915098901,46.89207183535749,806.4780611861966,10.68364220716946
36,64301.0,76142.0,coal,0.4362620531575139,48.39259154756543,832.2849018931295,12.051528682599969
37,64235.0,75784.0,coal,0.4502221915098901,46.89207183535749,806.4780611861966,11.398609131435201
38,64199.0,75399.0,coal,0.4502221915098901,46.89207183535749,806.4780611861966,11.071751405376494
39,63731.0,74055.0,coal,0.46418232986226643,45.481807444971494,782.2234858005799,6.2300892109576544
40,63558.0,73521.0,coal,0.46418232986226643,45.481807444971494,782.2234858005799,4.434713802504982
41,64200.0,74711.0,coal,0.4502221915098901,46.89207183535749,806.4780611861966,11.184503784920137
42,65292.0,76420.0,coal,0.4083417764527613,51.701424060871595,889.1921940147138,23.122421261910663
43,65692.0,76812.0,coal,0.394381638100385,53.5315270960462,920.6674069837792,27.743083979911102
44,65099.0,75572.0,coal,0.4083417764527613,51.701424060871595,889.1921940147138,21.111011213020337
