T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
7633,6010.0,7476.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,7.215843153454893
7634,5923.0,7311.0,nuclear,0.33,12.666666666666666,0.0,0.0
7635,6009.0,7275.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,7.304533959901727
7636,6016.0,7341.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,8.006619882426243
7637,6053.0,7486.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,11.831081253514352
7638,5975.0,7638.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,3.3732761746790816
7639,6209.0,8393.0,coal,0.3961403627132131,52.67418815160289,902.6809196311503,26.79610185185819
7640,6055.0,9015.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,10.003082859422726
7641,6005.0,9431.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,5.293166061977544
7642,6082.0,9869.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,11.340265590756522
7643,5987.0,10198.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,3.4739154447463596
7644,6040.0,10340.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,7.55323105643522
7645,5991.0,10365.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,3.728666197134416
7646,5935.0,9988.0,nuclear,0.33,12.666666666666666,0.0,0.0
7647,5910.0,9557.0,nuclear,0.33,12.666666666666666,0.0,0.0
7648,6108.0,9415.0,coal,0.3961403627132131,52.67418815160289,902.6809196311503,14.203814122134848
7649,6393.0,9859.0,gas_cc,0.6134077579881924,53.539345683711055,428.64245618532414,33.02319343739258
7650,6689.0,10415.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,43.518534523198774
7651,6572.0,10573.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,38.08052229442176
7652,6072.0,10095.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,10.28880560136097
7653,5851.0,9928.0,nuclear,0.33,12.666666666666666,0.0,0.0
7654,5731.0,9834.0,nuclear,0.33,12.666666666666666,0.0,0.0
7655,5626.0,9660.0,nuclear,0.33,12.666666666666666,0.0,0.0
7656,5561.0,9558.0,nuclear,0.33,12.666666666666666,0.0,0.0
7657,5599.0,9503.0,nuclear,0.33,12.666666666666666,0.0,0.0
7658,5625.0,9531.0,nuclear,0.33,12.666666666666666,0.0,0.0
7659,5572.0,9517.0,nuclear,0.33,12.666666666666666,0.0,0.0
7660,5593.0,9594.0,nuclear,0.33,12.666666666666666,0.0,0.0
7661,5618.0,9649.0,nuclear,0.33,12.666666666666666,0.0,0.0
7662,5626.0,9700.0,nuclear,0.33,12.666666666666666,0.0,0.0
7663,5689.0,9807.0,nuclear,0.33,12.666666666666666,0.0,0.0
7664,5787.0,10009.0,nuclear,0.33,12.666666666666666,0.0,0.0
7665,5726.0,10314.0,nuclear,0.33,12.666666666666666,0.0,0.0
7666,5809.0,10510.0,nuclear,0.33,12.666666666666666,0.0,0.0
7667,6000.0,10644.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,4.311730068187865
7668,6152.0,10695.0,coal,0.3961403627132131,52.67418815160289,902.6809196311503,16.217566192021525
7669,6001.0,10444.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,4.4713915839463185
7670,6079.0,10420.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,10.508791223065737
7671,6018.0,10271.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,5.8793607507329835
7672,5966.0,10167.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,1.8214472026856898
7673,6656.0,10833.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,40.52041285549231
7674,6841.0,10875.0,gas_cc,0.6042179437470833,54.353648943843595,435.1618662574036,47.74648935062573
7675,6701.0,10703.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,42.83295699619084
7676,5843.0,9926.0,nuclear,0.33,12.666666666666666,0.0,0.0
7677,5637.0,9735.0,nuclear,0.33,12.666666666666666,0.0,0.0
7678,5613.0,9786.0,nuclear,0.33,12.666666666666666,0.0,0.0
7679,5677.0,9809.0,nuclear,0.33,12.666666666666666,0.0,0.0
7680,5627.0,9626.0,nuclear,0.33,12.666666666666666,0.0,0.0
7681,5756.0,9573.0,nuclear,0.33,12.666666666666666,0.0,0.0
7682,5789.0,9645.0,nuclear,0.33,12.666666666666666,0.0,0.0
7683,5680.0,9601.0,nuclear,0.33,12.666666666666666,0.0,0.0
7684,5710.0,9475.0,nuclear,0.33,12.666666666666666,0.0,0.0
7685,5876.0,9654.0,nuclear,0.33,12.666666666666666,0.0,0.0
7686,6237.0,10011.0,coal,0.3961403627132131,52.67418815160289,902.6809196311503,24.989985874769555
7687,6688.0,10401.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,43.535484112411204
7688,6952.0,10626.0,gas_cc,0.6011546723333803,54.63061589877693,437.37929708941533,53.417122561335866
7689,7161.0,10805.0,gas_cc,0.5980914009196773,54.91041996173183,439.61944215028615,61.007095578691775
7690,7141.0,10931.0,gas_cc,0.5980914009196773,54.91041996173183,439.61944215028615,59.49952235703586
7691,7022.0,10784.0,gas_cc,0.6011546723333803,54.63061589877693,437.37929708941533,55.47356223414448
7692,7332.0,11001.0,gas_cc,0.5950281295059743,55.19310494995727,441.8826522461939,66.76905127648911
7693,7316.0,11072.0,gas_cc,0.5950281295059743,55.19310494995727,441.8826522461939,65.70233116480469
7694,7515.0,11146.0,gas_cc,0.5919648580922712,55.478715587675836,444.1692854446566,73.17413799342995
7695,7243.0,10595.0,gas_cc,0.5980914009196773,54.91041996173183,439.61944215028615,65.6187316643783
7696,7554.0,10568.0,gas_cc,0.5919648580922712,55.478715587675836,444.1692854446566,78.81543756691067
7697,8675.0,11255.0,gas_cc,0.5705219581963501,57.56386678582024,460.86325732041524,119.09820962354578
7698,8978.0,11663.0,gas_cc,0.5643954153689441,58.188725680083024,465.86595296014787,126.96240451593516
7699,8474.0,11339.0,gas_cc,0.5735852296100531,57.25644299161429,458.4019853613456,110.0722926144046
7700,7965.0,11060.0,gas_cc,0.5827750438511622,56.353562745194594,451.17341725831227,91.94546493185807
7701,7046.0,9957.0,gas_cc,0.6011546723333803,54.63061589877693,437.37929708941533,61.13528153692478
7702,6682.0,9915.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,45.407440183321356
7703,6178.0,9515.0,coal,0.3961403627132131,52.67418815160289,902.6809196311503,20.695383534848148
7704,5983.0,9484.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,3.3958619019135936
7705,5965.0,9524.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,1.8598797619447387
7706,5955.0,9591.0,coal,0.4441214846401161,46.98347799343371,805.158856943713,1.007393002119128
