T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
2265,22085.0,35606.0,gas_cc,0.5701671720049482,51.753329509552685,471.70982168968203,326.2825326658069
2266,20420.0,34204.0,gas_cc,0.5742830704402323,51.382412345329435,468.3290678124827,316.777722532136
2267,18469.0,31546.0,gas_cc,0.5783989688755166,51.01677408877371,464.99642895741175,309.8909810424754
2268,17085.0,30708.0,gas_cc,0.5820003800063902,50.70108292365358,462.119036824016,297.4613242074711
2269,17155.0,30952.0,gas_cc,0.5820003800063902,50.70108292365358,462.119036824016,296.1614976848249
2270,17443.0,32508.0,gas_cc,0.5809714053975692,50.790881021259544,462.93750869840943,286.082354778279
2271,18754.0,33569.0,coal,0.39237401704509806,51.05808868120833,932.2143744600666,296.75020751306545
2272,19426.0,32710.0,gas_cc,0.5768555069622849,51.15327698558512,466.2405954240958,317.0486966006639
2273,20274.0,31751.0,gas_cc,0.5747975577446428,51.33642119859356,467.9098778621611,339.09877572121457
2274,22470.0,33195.0,gas_cc,0.569138197396127,51.846897051198845,472.5626504603934,355.4572422493461
2275,24635.0,34682.0,gas_cc,0.5645078116564324,52.272172180782704,476.4388543190848,374.2353632825208
2276,22642.0,31722.0,gas_cc,0.5686237100917165,51.8938078110432,472.9902222972435,374.5261645935581
2277,19635.0,28012.0,gas_cc,0.5763410196578744,51.19894042214513,466.65679843405826,373.70192651281945
2278,17030.0,25041.0,gas_cc,0.5825148673108007,50.656302841722784,461.71088521980033,363.76462115146137
2279,15120.0,22907.0,gas_cc,0.5871452530504955,50.25681358231835,458.069708717604,359.30154589471357
2280,13791.0,21226.0,gas_cc,0.5897176895725481,50.03758586534948,456.07154032417276,352.24717273656097
2281,12984.0,20329.0,gas_cc,0.5917756387901901,49.86357598063235,454.4855134449357,349.71916738785984
2282,13009.0,20426.0,gas_cc,0.5917756387901901,49.86357598063235,454.4855134449357,348.6146622767026
2283,13368.0,20808.0,gas_cc,0.5907466641813691,49.95042937600478,455.2771455975435,350.061538046193
2284,14955.0,22537.0,gas_cc,0.587659740354906,50.21281449445738,457.66867554570786,361.8482095084266
2285,18197.0,26771.0,gas_cc,0.5794279434843376,50.92617617103154,464.1706670590256,360.4445114723929
2286,20460.0,31131.0,gas_cc,0.5742830704402323,51.382412345329435,468.3290678124827,348.64920446505664
2287,21004.0,34550.0,gas_cc,0.5727396085270008,51.520881547187045,469.59115632228014,321.5304499209399
2288,20007.0,35334.0,gas_cc,0.5753120450490534,51.2905123093432,467.4914376542078,301.1789582806052
2289,17730.0,33911.0,gas_cc,0.5804569180931586,50.83589945871932,463.3478328129764,278.16534998375306
2290,16540.0,33294.0,gas_cc,0.5835438419196217,50.56697956272217,460.8967411172003,266.8034614392905
2291,14058.0,30903.0,coal,0.40004544700832273,50.07897854683938,914.3378623341007,247.93095628936246
2292,14272.0,30762.0,gas_cc,0.5892032022681375,50.0812782664973,456.4697781757264,254.9517868167413
2293,14882.0,31238.0,gas_cc,0.587659740354906,50.21281449445738,457.66867554570786,259.98986120675374
2294,15634.0,31173.0,gas_cc,0.5861162784416744,50.34504348992978,458.8738872000609,271.58774259894074
2295,16137.0,31135.0,gas_cc,0.5845728165284428,50.477970740307505,460.0854631540641,279.3440764213957
2296,16919.0,30318.0,gas_cc,0.5825148673108007,50.656302841722784,461.71088521980033,298.759151988731
2297,18904.0,30285.0,coal,0.39237401704509806,51.05808868120833,932.2143744600666,333.54597563728265
2298,21038.0,32459.0,gas_cc,0.5727396085270008,51.520881547187045,469.59115632228014,342.73523965875205
2299,22889.0,34100.0,gas_cc,0.568109222787306,51.94080353690963,473.41856856363273,351.83586025843505
2300,21111.0,31447.0,gas_cc,0.5727396085270008,51.520881547187045,469.59115632228014,354.8549400100155
2301,18652.0,27805.0,coal,0.39237401704509806,51.05808868120833,932.2143744600666,354.8470364974346
2302,15862.0,24644.0,gas_cc,0.5850873038328533,50.43358373185908,459.6808942492426,347.7895767845254
2303,13837.0,21831.0,gas_cc,0.5897176895725481,50.03758586534948,456.07154032417276,343.4463734763023
2304,12664.0,20455.0,gas_cc,0.5928046133990112,49.77702410092462,453.6966294807397,340.4609495942073
2305,12036.0,19238.0,gas_cc,0.5943480753122428,49.64775819758435,452.5184251643597,347.2056410742515
2306,11932.0,19097.0,gas_cc,0.5943480753122428,49.64775819758435,452.5184251643597,347.3048231015006
2307,11766.0,18762.0,gas_cc,0.5948625626166533,49.60481862987523,452.12704907282216,349.5055122113938
2308,12492.0,19148.0,gas_cc,0.5933191007034218,49.73386073921775,453.3032136010808,359.62523079817487
2309,14333.0,21506.0,gas_cc,0.5892032022681375,50.0812782664973,456.4697781757264,365.9756125046646
2310,15814.0,24120.0,gas_cc,0.5856017911372638,50.38927471686175,459.2770362219097,354.43085189314235
2311,15915.0,26532.0,gas_cc,0.5850873038328533,50.43358373185908,459.6808942492426,323.9593478694804
2312,13588.0,25881.0,gas_cc,0.5902321768769586,49.99396963485644,455.67399673608634,285.316194952825
2313,12071.0,25323.0,gas_cc,0.5943480753122428,49.64775819758435,452.5184251643597,264.399173394432
2314,10814.0,24463.0,gas_cc,0.5974349991387059,49.39123012686277,450.18027974173253,250.50009723882866
2315,9927.0,23694.0,gas_cc,0.599492948356348,49.22167910265699,448.63489349985514,241.8095935810183
2316,9567.0,23202.0,gas_cc,0.600521922965169,49.13733937072833,447.8661723318367,239.98459188947527
2317,9440.0,22815.0,coal,0.4077168769715474,49.13671346474243,897.1340641354058,239.9869413013007
