T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,976.0,1409.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,179.70206438332238
1,986.0,1447.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,181.54005863289368
2,984.0,1424.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,183.13961630383287
3,984.0,1392.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,187.34972242576004
4,982.0,1385.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,186.9264710408078
5,983.0,1364.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,190.49999120534335
6,984.0,1364.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,191.19561115590759
7,978.0,1437.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,177.52112730775255
8,979.0,1436.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,178.3054913327368
9,957.0,1473.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,159.6554800253082
10,958.0,1478.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,159.75733943832788
11,959.0,1455.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,162.93482701197127
12,960.0,1486.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,160.1742926749581
13,961.0,1473.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,162.23206010017472
14,962.0,1540.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,155.790032558524
15,980.0,1649.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,155.84930937924776
16,981.0,1712.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,150.66842101574136
17,982.0,1758.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,147.26573514875926
18,982.0,1772.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,146.10223611259522
19,987.0,1802.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,146.3026029158528
20,990.0,1769.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,150.64090858794546
21,990.0,1736.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,153.50447424658728
22,966.0,1673.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,145.6736118292919
23,961.0,1527.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,156.49497349545342
24,974.0,1303.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,192.8645874834705
25,977.0,1282.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,198.244176543425
26,985.0,1306.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,200.41320002237944
27,977.0,1286.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,197.62755391031945
28,979.0,1285.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,199.25812105354865
29,980.0,1317.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,195.13706238905056
30,977.0,1361.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,186.73698334215345
31,979.0,1483.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,172.65454184343224
32,989.0,1670.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,159.00295908952447
33,968.0,1658.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,148.13606985256
34,974.0,1639.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,153.3267586888115
35,966.0,1607.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,151.6564732983232
36,971.0,1624.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,152.99019744658452
37,966.0,1719.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,141.7754232637611
38,963.0,1692.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,142.35548212334314
39,971.0,1691.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,146.92849240287003
40,1137.0,1882.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,217.35851316582534
41,1131.0,1903.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,211.84738638592904
42,1148.0,1988.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,211.23129870982257
43,997.0,1848.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,147.7952091883456
44,987.0,1715.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,153.72436761187566
45,986.0,1634.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,160.76405437074487
46,961.0,1535.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,155.67936451306667
47,965.0,1478.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,164.25110079691189
48,968.0,1274.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,192.786188238261
49,971.0,1261.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,197.0309917948083
50,960.0,1231.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,193.35418270916963
51,964.0,1241.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,194.85439271979544
52,969.0,1252.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,196.9316528978547
53,968.0,1254.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,195.86092808257135
54,968.0,1317.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,186.4917265114233
55,963.0,1462.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,164.75066740950518
56,973.0,1622.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,154.34878660813345
57,979.0,1671.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,153.229614335015
58,979.0,1631.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,156.98754479080935
59,976.0,1497.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,169.13841597601953
60,967.0,1425.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,171.69177417752627
61,969.0,1586.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,155.4592871551791
62,964.0,1576.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,153.4354704094328
63,1073.0,1801.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,192.0535831562314
64,1057.0,1822.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,181.17093778043093
65,1086.0,1904.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,188.40440396532048
66,1092.0,1905.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,191.41476673786383
67,1066.0,1827.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,185.53813183603486
68,1077.0,1833.0,lignite,0.38548256399950837,39.46712360255911,987.1909142767256,190.8550283259573
69,972.0,1691.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,147.4895956628166
70,944.0,1500.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,148.5585260759162
71,945.0,1377.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,162.5175125101263
72,988.0,1298.0,lignite,0.4010693638020869,37.933308731871875,948.8256125695905,203.8413837187491
