T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
166,20234.0,29453.0,gas_cc,0.5971953937058542,42.79890696669199,460.96896708407303,294.34890860202273
167,19997.0,27992.0,gas_cc,0.5980334648230733,42.73892950742398,460.3229751789849,305.8102924208206
168,19119.0,25343.0,gas_cc,0.6005476781747309,42.560001520341075,458.39581733235514,321.861371477207
169,18311.0,23600.0,coal,0.38400589291472287,42.40617665308982,974.9652972886007,323.85132580178765
170,18240.0,23336.0,gas_cc,0.6030618915263884,42.38256546349096,456.48472843671306,325.43743467469886
171,18741.0,23888.0,gas_cc,0.6022238204091692,42.441546199198946,457.1199850529235,334.22353167317067
172,19360.0,24467.0,gas_cc,0.5997096070575116,42.61947748604723,459.0364078619037,337.90135257839813
173,19396.0,24679.0,gas_cc,0.5997096070575116,42.61947748604723,459.0364078619037,335.6682889995014
174,19465.0,24831.0,gas_cc,0.5997096070575116,42.61947748604723,459.0364078619037,334.88909896343955
175,18857.0,24273.0,gas_cc,0.6013857492919501,42.50069132207815,457.7570122139886,331.10752406075494
176,18256.0,24063.0,gas_cc,0.6030618915263884,42.38256546349096,456.48472843671306,315.908728388969
177,18118.0,24826.0,gas_cc,0.6030618915263884,42.38256546349096,456.48472843671306,303.66216219687
178,18245.0,26014.0,gas_cc,0.6030618915263884,42.38256546349096,456.48472843671306,292.0231567314122
179,18899.0,27559.0,gas_cc,0.6013857492919501,42.50069132207815,457.7570122139886,292.32550985303135
180,18684.0,28511.0,gas_cc,0.6022238204091692,42.441546199198946,457.1199850529235,279.115986302153
181,18297.0,28265.0,coal,0.38400589291472287,42.40617665308982,974.9652972886007,269.91833627313457
182,18040.0,28403.0,gas_cc,0.6030618915263884,42.38256546349096,456.48472843671306,264.1661454734159
183,17680.0,27991.0,gas_cc,0.6047380337608268,42.26509441981373,455.21949739452015,262.19408748846377
184,17723.0,28300.0,gas_cc,0.6047380337608268,42.26509441981373,455.21949739452015,260.02293785433056
