T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,4215.0,4639.0,gas_cc,0.6080401103928216,45.3248225324301,436.5394489081755,882.5072757268567
1,4215.0,4639.0,gas_cc,0.6080401103928216,45.3248225324301,436.5394489081755,882.5072757268567
2,4081.0,4505.0,gas_cc,0.6122555698973585,45.0127552139281,433.53381782945155,895.7771377049373
3,3881.0,4306.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,911.6202112097768
4,3651.0,4032.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,905.9276070102363
5,3543.0,3929.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,897.8878843482788
6,3573.0,3957.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,900.3021372277456
7,3650.0,4036.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,904.7432217092203
8,3790.0,4340.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,879.6065771653476
9,3812.0,4670.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,823.0383119896924
10,3778.0,4978.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,764.0132905019938
11,3854.0,5364.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,725.840653191137
12,3928.0,5478.0,gas_cc,0.6122555698973585,45.0127552139281,433.53381782945155,724.5610316233731
13,3735.0,5205.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,720.8936819715606
14,3485.0,4675.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,740.2623136013914
15,3869.0,4655.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,840.2153049818719
16,4453.0,4912.0,gas_cc,0.5996091913837479,45.9621208149826,442.6774948068998,854.7361182118403
17,4814.0,5569.0,gas_cc,0.5911782723746741,46.617596390091,448.990612660276,782.718782160837
18,5138.0,6233.0,gas_cc,0.5869628128701373,46.95239543608226,452.2151810725945,722.7630407485522
19,5260.0,6293.0,gas_cc,0.5827473533656005,47.29203819972367,455.4864010483501,724.6991493077657
20,5228.0,6222.0,gas_cc,0.5827473533656005,47.29203819972367,455.4864010483501,730.626194432694
21,5039.0,5740.0,gas_cc,0.5869628128701373,46.95239543608226,452.2151810725945,777.0405453065398
22,5023.0,5399.0,gas_cc,0.5869628128701373,46.95239543608226,452.2151810725945,824.7781602449298
23,4857.0,5088.0,gas_cc,0.5911782723746741,46.617596390091,448.990612660276,860.5085483879902
24,4631.0,4874.0,gas_cc,0.5953937318792111,46.28753817943261,445.8117049152906,877.5764094960637
25,3894.0,4190.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,940.538714314926
26,3808.0,4122.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,931.30619167046
27,3617.0,3941.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,916.8688600538015
28,3390.0,3747.0,lignite,0.33888980636112176,24.233265162630417,1127.8717305761236,894.301463940126
29,3413.0,3785.0,lignite,0.33050980968045246,24.847693768610256,1156.468646860051,892.3277605053056
30,3831.0,4288.0,lignite,0.3222261348007104,25.486469443394864,1186.1987315570254,901.6153668123711
31,4117.0,4692.0,gas_cc,0.6080401103928216,45.3248225324301,436.5394489081755,863.4207984023628
32,4423.0,5643.0,gas_cc,0.6038246508882847,45.6412470998185,439.5870461970541,741.6686204924189
33,4546.0,6202.0,gas_cc,0.5996091913837479,45.9621208149826,442.6774948068998,683.5912318080622
34,4585.0,6501.0,gas_cc,0.5996091913837479,45.9621208149826,442.6774948068998,654.8065285296217
35,4443.0,6375.0,gas_cc,0.5996091913837479,45.9621208149826,442.6774948068998,657.8881627778024
