T,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,25401.75,38924.75,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,410.6519450905938
1,24729.0,38642.5,coal,0.48513151098574797,43.01178449035649,729.4336272906933,400.15513944693487
2,24520.75,38839.5,lignite,0.35389086497020744,42.990338282059895,1058.7648058276743,393.61025699929536
3,24712.75,39106.75,coal,0.48513151098574797,43.01178449035649,729.4336272906933,395.10165584290957
4,24693.0,39290.0,coal,0.48513151098574797,43.01178449035649,729.4336272906933,392.8922210612297
5,24728.75,39320.25,coal,0.48513151098574797,43.01178449035649,729.4336272906933,393.2531613525183
6,24686.25,38998.75,coal,0.48513151098574797,43.01178449035649,729.4336272906933,395.7001618900991
7,24876.25,39108.75,coal,0.48513151098574797,43.01178449035649,729.4336272906933,398.13095733555116
8,25495.25,40034.0,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,401.76343141858894
9,25740.5,43056.25,coal,0.48048411393156726,43.42780831869893,736.4889441937905,379.46231438818353
10,25894.75,46884.5,coal,0.48048411393156726,43.42780831869893,736.4889441937905,350.90120815020146
11,25646.5,49477.0,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,328.3431252739355
12,25555.75,50792.25,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,317.93613103807127
13,25468.25,50409.0,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,318.50293917314474
14,26790.0,48163.5,coal,0.4781604154044769,43.63885283634174,740.0680323401687,358.1212054161622
15,28423.0,45110.0,coal,0.4711893198232059,44.28447573435925,751.0171026459691,415.4236181934646
16,28602.75,44031.0,coal,0.4711893198232059,44.28447573435925,751.0171026459691,428.6696813814767
17,30597.0,47947.5,coal,0.4642182242419348,44.94948907719994,762.2950140512434,430.93384702047155
18,31400.75,50666.25,coal,0.45957082718775416,45.404039520278786,770.0037009241615,422.71783497623903
19,30015.25,50417.25,lignite,0.33943872677949743,44.82071961660133,1103.8433843106232,399.3362152857895
20,29689.75,50538.75,coal,0.4665419227690252,44.725609814770046,758.4982624306261,392.43695442895427
21,28296.0,49287.5,lignite,0.3442561061764008,44.19351676569603,1088.3966506679053,377.7441468917158
22,28865.0,48602.0,coal,0.46886562129611553,44.50394964407444,754.7391442202988,392.4158026723462
23,27619.25,46808.0,coal,0.47351301835029624,44.06715589931984,747.3315918625103,384.57359374384566
24,26734.25,45893.0,coal,0.4781604154044769,43.63885283634174,740.0680323401687,374.93979221794956
25,26708.25,45451.75,coal,0.4781604154044769,43.63885283634174,740.0680323401687,378.15639915773363
26,26523.0,45223.5,coal,0.4781604154044769,43.63885283634174,740.0680323401687,377.03345633191816
27,25826.25,44117.5,coal,0.48048411393156726,43.42780831869893,736.4889441937905,371.765811771765
28,24655.75,43060.0,coal,0.48513151098574797,43.01178449035649,729.4336272906933,357.8626094491207
29,25403.0,44306.75,lignite,0.3514821752717558,43.28494891166832,1066.0204678791242,360.7995807692946
30,26967.5,47069.75,coal,0.47583671687738655,43.851958581365295,743.6820766871052,369.24307197889414
31,28975.75,50058.0,coal,0.46886562129611553,44.50394964407444,754.7391442202988,382.6717048564419
32,33378.25,55050.75,coal,0.4525997316064831,46.10336803766039,781.8635608008391,422.0009056321565
33,33209.0,58109.5,coal,0.45492343013357345,45.86787713675963,777.8698882742666,397.5155092740144
34,32417.0,60261.25,coal,0.4572471286606638,45.63477973305226,773.9168068870847,370.7582647694048
35,30620.25,59871.5,coal,0.4642182242419348,44.94948907719994,762.2950140512434,345.40514249836326
