,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,3408.0,3549.75,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.8816842092318
1,3408.0,3549.75,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.8816842092318
2,3408.0,3549.75,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.8816842092318
3,3408.0,3549.75,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.8816842092318
4,3388.75,3532.0,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.1541508251714
5,3388.75,3532.0,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.1541508251714
6,3388.75,3532.0,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.1541508251714
7,3388.75,3532.0,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.1541508251714
8,3377.0,3512.5,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.64569664215117
9,3377.0,3512.5,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.64569664215117
10,3377.0,3512.5,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.64569664215117
11,3377.0,3512.5,gas_cc,0.5794294920905778,44.3700406125253,485.6128731020855,381.64569664215117
12,3310.0,3442.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.98819113449053
13,3310.0,3442.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.98819113449053
14,3310.0,3442.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.98819113449053
15,3310.0,3442.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.98819113449053
16,3255.25,3387.25,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,378.46667421189875
17,3255.25,3387.25,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,378.46667421189875
18,3255.25,3387.25,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,378.46667421189875
19,3255.25,3387.25,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,378.46667421189875
20,3206.5,3340.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.8807051655608
21,3206.5,3340.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.8807051655608
22,3206.5,3340.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.8807051655608
23,3206.5,3340.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.8807051655608
24,3188.75,3328.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,375.70365738931343
25,3188.75,3328.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,375.70365738931343
26,3188.75,3328.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,375.70365738931343
27,3188.75,3328.0,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,375.70365738931343
28,3229.5,3374.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.26836944609096
29,3229.5,3374.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.26836944609096
30,3229.5,3374.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.26836944609096
31,3229.5,3374.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.26836944609096
32,3227.0,3372.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.1390395255362
33,3227.0,3372.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.1390395255362
34,3227.0,3372.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.1390395255362
35,3227.0,3372.5,gas_cc,0.5917766711943503,43.444277795314505,475.48075838524863,376.1390395255362
36,3292.5,3435.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.31498519649284
37,3292.5,3435.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.31498519649284
38,3292.5,3435.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.31498519649284
39,3292.5,3435.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.31498519649284
40,3321.5,3465.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.14286268972137
41,3321.5,3465.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.14286268972137
42,3321.5,3465.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.14286268972137
43,3321.5,3465.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.14286268972137
44,3308.75,3454.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4944578531902
45,3308.75,3454.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4944578531902
46,3308.75,3454.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4944578531902
47,3308.75,3454.75,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4944578531902
48,3311.5,3458.25,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4934822931301
49,3311.5,3458.25,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4934822931301
50,3311.5,3458.25,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4934822931301
51,3311.5,3458.25,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,378.4934822931301
52,3339.0,3487.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.16221791204526
53,3339.0,3487.0,gas_cc,0.585603081642464,43.90227938016639,480.49340796669725,379.16221791204526
