,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,5575.0,7777.5,gas_cc,0.5995520148709792,53.74337625429344,438.1177372231554,428.26471659866434
1,5575.0,7777.5,gas_cc,0.5995520148709792,53.74337625429344,438.1177372231554,428.26471659866434
2,5575.0,7777.5,gas_cc,0.5995520148709792,53.74337625429344,438.1177372231554,428.26471659866434
3,5575.0,7777.5,gas_cc,0.5995520148709792,53.74337625429344,438.1177372231554,428.26471659866434
4,5178.0,7222.25,gas_cc,0.6023718506261319,53.49179163292218,436.06681127250835,437.1644336610573
5,5178.0,7222.25,gas_cc,0.6023718506261319,53.49179163292218,436.06681127250835,437.1644336610573
6,5178.0,7222.25,gas_cc,0.6023718506261319,53.49179163292218,436.06681127250835,437.1644336610573
7,5178.0,7222.25,gas_cc,0.6023718506261319,53.49179163292218,436.06681127250835,437.1644336610573
8,4780.75,6659.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,448.1960262260617
9,4780.75,6659.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,448.1960262260617
10,4780.75,6659.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,448.1960262260617
11,4780.75,6659.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,448.1960262260617
12,4841.0,6426.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,468.51664289456045
13,4841.0,6426.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,468.51664289456045
14,4841.0,6426.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,468.51664289456045
15,4841.0,6426.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,468.51664289456045
16,4775.0,6134.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,486.14959853334784
17,4775.0,6134.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,486.14959853334784
18,4775.0,6134.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,486.14959853334784
19,4775.0,6134.0,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,486.14959853334784
20,4782.5,6097.25,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,489.6136618778991
21,4782.5,6097.25,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,489.6136618778991
22,4782.5,6097.25,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,489.6136618778991
23,4782.5,6097.25,gas_cc,0.6051916863812845,53.24255148298619,434.03499752864457,489.6136618778991
24,4923.5,6007.0,gas_cc,0.6037817685037082,53.36688055202991,435.04853211089255,507.1598996593008
25,4923.5,6007.0,gas_cc,0.6037817685037082,53.36688055202991,435.04853211089255,507.1598996593008
26,4923.5,6007.0,gas_cc,0.6037817685037082,53.36688055202991,435.04853211089255,507.1598996593008
27,4923.5,6007.0,gas_cc,0.6037817685037082,53.36688055202991,435.04853211089255,507.1598996593008
28,5814.0,6928.5,gas_cc,0.5981420969934028,53.87005810357829,439.1504517458402,495.8787537201261
29,5814.0,6928.5,gas_cc,0.5981420969934028,53.87005810357829,439.1504517458402,495.8787537201261
30,5814.0,6928.5,gas_cc,0.5981420969934028,53.87005810357829,439.1504517458402,495.8787537201261
31,5814.0,6928.5,gas_cc,0.5981420969934028,53.87005810357829,439.1504517458402,495.8787537201261
32,6561.75,7585.0,gas_cc,0.5925024254830974,54.382814539465514,443.3304587549751,496.4881213732408
33,6561.75,7585.0,gas_cc,0.5925024254830974,54.382814539465514,443.3304587549751,496.4881213732408
34,6561.75,7585.0,gas_cc,0.5925024254830974,54.382814539465514,443.3304587549751,496.4881213732408
35,6561.75,7585.0,gas_cc,0.5925024254830974,54.382814539465514,443.3304587549751,496.4881213732408
36,7074.5,8011.25,gas_cc,0.5882726718503684,54.77383373577257,446.5180598592727,498.55953286735223
37,7074.5,8011.25,gas_cc,0.5882726718503684,54.77383373577257,446.5180598592727,498.55953286735223
38,7074.5,8011.25,gas_cc,0.5882726718503684,54.77383373577257,446.5180598592727,498.55953286735223
39,7074.5,8011.25,gas_cc,0.5882726718503684,54.77383373577257,446.5180598592727,498.55953286735223
40,7532.75,8488.25,gas_cc,0.5854528360952157,55.03765210899128,448.66871574969485,494.7177644769744
41,7532.75,8488.25,gas_cc,0.5854528360952157,55.03765210899128,448.66871574969485,494.7177644769744
42,7532.75,8488.25,gas_cc,0.5854528360952157,55.03765210899128,448.66871574969485,494.7177644769744
43,7532.75,8488.25,gas_cc,0.5854528360952157,55.03765210899128,448.66871574969485,494.7177644769744
44,7622.0,8448.5,coal,0.3827238517998453,55.16209989753865,933.4070619845021,506.3751926260429
45,7622.0,8448.5,coal,0.3827238517998453,55.16209989753865,933.4070619845021,506.3751926260429
46,7622.0,8448.5,coal,0.3827238517998453,55.16209989753865,933.4070619845021,506.3751926260429
47,7622.0,8448.5,coal,0.3827238517998453,55.16209989753865,933.4070619845021,506.3751926260429
48,7846.75,8607.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,521.423730926239
49,7846.75,8607.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,521.423730926239
50,7846.75,8607.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,521.423730926239
51,7846.75,8607.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,521.423730926239
52,7696.25,8380.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,518.7847600541137
53,7696.25,8380.0,coal,0.3827238517998453,55.16209989753865,933.4070619845021,518.7847600541137
