,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,4524.0,7594.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.30879595653693
1,4524.0,7594.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.30879595653693
2,4524.0,7594.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.30879595653693
3,4524.0,7594.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.30879595653693
4,4501.0,7467.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,181.02307661980743
5,4501.0,7467.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,181.02307661980743
6,4501.0,7467.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,181.02307661980743
7,4501.0,7467.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,181.02307661980743
8,4461.0,7216.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,184.9164710474837
9,4461.0,7216.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,184.9164710474837
10,4461.0,7216.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,184.9164710474837
11,4461.0,7216.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,184.9164710474837
12,4458.0,7157.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,186.25913102215074
13,4458.0,7157.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,186.25913102215074
14,4458.0,7157.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,186.25913102215074
15,4458.0,7157.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,186.25913102215074
16,4469.0,6983.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.58322593254104
17,4469.0,6983.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.58322593254104
18,4469.0,6983.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.58322593254104
19,4469.0,6983.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.58322593254104
20,4470.0,6873.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,194.71252991968146
21,4470.0,6873.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,194.71252991968146
22,4470.0,6873.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,194.71252991968146
23,4470.0,6873.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,194.71252991968146
24,4475.0,6824.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,196.42833754295913
25,4475.0,6824.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,196.42833754295913
26,4475.0,6824.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,196.42833754295913
27,4475.0,6824.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,196.42833754295913
28,4496.0,6838.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,197.35764198083058
29,4496.0,6838.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,197.35764198083058
30,4496.0,6838.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,197.35764198083058
31,4496.0,6838.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,197.35764198083058
32,4520.0,7044.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,193.0631446180857
33,4520.0,7044.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,193.0631446180857
34,4520.0,7044.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,193.0631446180857
35,4520.0,7044.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,193.0631446180857
36,4548.0,7168.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.41688494961178
37,4548.0,7168.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.41688494961178
38,4548.0,7168.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.41688494961178
39,4548.0,7168.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,191.41688494961178
40,4573.0,7359.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,187.92159499860438
41,4573.0,7359.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,187.92159499860438
42,4573.0,7359.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,187.92159499860438
43,4573.0,7359.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,187.92159499860438
44,4593.0,7573.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,183.75624542657593
45,4593.0,7573.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,183.75624542657593
46,4593.0,7573.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,183.75624542657593
47,4593.0,7573.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,183.75624542657593
48,4570.0,7670.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,180.1322507485815
49,4570.0,7670.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,180.1322507485815
50,4570.0,7670.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,180.1322507485815
51,4570.0,7670.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,180.1322507485815
52,4559.0,7661.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.72135455948555
53,4559.0,7661.0,gas_cc,0.5993716330557078,54.793133656606656,433.5514510364947,179.72135455948555
