,residual_load,total_load,marginal_fuel,efficiency,marginal_cost,MEFs,XEFs
0,6606.0,8004.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.13759272454204
1,6606.0,8004.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.13759272454204
2,6606.0,8004.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.13759272454204
3,6606.0,8004.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.13759272454204
4,6479.0,7856.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,46.1509089545493
5,6479.0,7856.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,46.1509089545493
6,6479.0,7856.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,46.1509089545493
7,6479.0,7856.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,46.1509089545493
8,6415.0,7599.0,gas_cc,0.6134077579881924,53.539345683711055,428.64245618532414,44.08551100609693
9,6415.0,7599.0,gas_cc,0.6134077579881924,53.539345683711055,428.64245618532414,44.08551100609693
10,6415.0,7599.0,gas_cc,0.6134077579881924,53.539345683711055,428.64245618532414,44.08551100609693
11,6415.0,7599.0,gas_cc,0.6134077579881924,53.539345683711055,428.64245618532414,44.08551100609693
12,6481.0,7568.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,48.02102646742554
13,6481.0,7568.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,48.02102646742554
14,6481.0,7568.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,48.02102646742554
15,6481.0,7568.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,48.02102646742554
16,6513.0,7489.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.36834413701062
17,6513.0,7489.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.36834413701062
18,6513.0,7489.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.36834413701062
19,6513.0,7489.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.36834413701062
20,6490.0,7410.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.56818789728667
21,6490.0,7410.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.56818789728667
22,6490.0,7410.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.56818789728667
23,6490.0,7410.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.56818789728667
24,6497.0,7359.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.32148780728013
25,6497.0,7359.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.32148780728013
26,6497.0,7359.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.32148780728013
27,6497.0,7359.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,50.32148780728013
28,6526.0,7417.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.6123565285917
29,6526.0,7417.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.6123565285917
30,6526.0,7417.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.6123565285917
31,6526.0,7417.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.6123565285917
32,6456.0,7480.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,47.14616093900548
33,6456.0,7480.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,47.14616093900548
34,6456.0,7480.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,47.14616093900548
35,6456.0,7480.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,47.14616093900548
36,6504.0,7593.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.16783685350387
37,6504.0,7593.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.16783685350387
38,6504.0,7593.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.16783685350387
39,6504.0,7593.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,49.16783685350387
40,6569.0,7832.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.24271972435079
41,6569.0,7832.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.24271972435079
42,6569.0,7832.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.24271972435079
43,6569.0,7832.0,gas_cc,0.6103444865744894,53.80805548735283,430.79377926862304,51.24271972435079
44,6620.0,8028.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.73677471975614
45,6620.0,8028.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.73677471975614
46,6620.0,8028.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.73677471975614
47,6620.0,8028.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,52.73677471975614
48,6673.0,8081.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,55.23054920978775
49,6673.0,8081.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,55.23054920978775
50,6673.0,8081.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,55.23054920978775
51,6673.0,8081.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,55.23054920978775
52,6624.0,7996.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,53.16441904376031
53,6624.0,7996.0,gas_cc,0.6072812151607863,54.07947616378149,432.9668059262735,53.16441904376031
